"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x240421228","x1064759096216338432",2018-11-20 05:55:25,"cityofmelbourne","We hope you brought your brolly.

Take care out there. #melbweather https://t.co/wO8kB3EVoX","Twitter Web Client",67,,,,FALSE,FALSE,335,87,"melbweather",,,,,"http://pbs.twimg.com/media/DsbItE8VsAAADP1.jpg","https://t.co/wO8kB3EVoX","https://twitter.com/cityofmelbourne/status/1064759096216338432/photo/1","photo","http://pbs.twimg.com/media/DsbItE8VsAAADP1.jpg","https://t.co/wO8kB3EVoX","https://twitter.com/cityofmelbourne/status/1064759096216338432/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064759096216338432","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064751055299272705",2018-11-20 05:23:28,"cityofmelbourne","⚠️ Severe Thunderstorm Warning for #Melbourne ⚠️ Thunderstorms just north of the CBD are likely to produce damaging winds and large hail over the city and southeastern suburbs over the next hour. Full warning at: https://t.co/VzF1jM9MzS #MelbWeather #VicStorms https://t.co/8QbreDkKDt","Twitter Web Client",139,,,,FALSE,TRUE,0,56,"Melbourne",,,,,,,,,,,,,"x2845996615","BOM_Vic","en",,,,,,,,,,,,,,,,"x1064750845273743361","⚠️ Severe Thunderstorm Warning for #Melbourne ⚠️ Thunderstorms just north of the CBD are likely to produce damaging winds and large hail over the city and southeastern suburbs over the next hour. Full warning at: https://t.co/VzF1jM9MzS #MelbWeather #VicStorms https://t.co/8QbreDkKDt",2018-11-20 05:22:38,"Hootsuite Inc.",69,56,"x2845996615","BOM_Vic","Bureau of Meteorology, Victoria",100944,195,4667,"Victoria, Australia","Official Bureau of Meteorology account for Victoria (Australia) weather information. Always check https://t.co/SaI5bCteXX for the latest warnings.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064751055299272705","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064730804436197376",2018-11-20 04:03:00,"cityofmelbourne","A fitting Melbourne tribute for Sisto Malaspina on the day we say farewell. 
Artist Steve Cross. 
❤️📷@deansunshine https://t.co/9pF7RbHwZW","Twitter Web Client",114,,,,FALSE,FALSE,155,32,,,,,,"http://pbs.twimg.com/media/DsaueNRV4AEfXhb.jpg","https://t.co/9pF7RbHwZW","https://twitter.com/cityofmelbourne/status/1064730804436197376/photo/1","photo","http://pbs.twimg.com/media/DsaueNRV4AEfXhb.jpg","https://t.co/9pF7RbHwZW","https://twitter.com/cityofmelbourne/status/1064730804436197376/photo/1",,"x23004835","deansunshine","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064730804436197376","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064721958867070977",2018-11-20 03:27:51,"cityofmelbourne","@reedfleming Thanks for bringing  this to our attention Reed. We've submitted a request to our Engineering Dept. to consider alternate line-markings on the road at this intersection. Your reference is #4040701 🙂","Lexer - Customer Engagement Hub",198,"x1062460323544752129","x28947588","reedfleming",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x28947588","reedfleming","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064721958867070977","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064717500288520193",2018-11-20 03:10:08,"cityofmelbourne","Slip off your shoes and step inside a pop-up Public Cooling House at Royal Botanic Gardens to enjoy a special free cooling experience. 
Three days only: https://t.co/x6IYDiLPt9 https://t.co/vCdcSyBjEB","Hootsuite Inc.",176,,,,FALSE,FALSE,9,3,,,"artshouse.com.au/events/public%…","https://t.co/x6IYDiLPt9","https://www.artshouse.com.au/events/public%20cooling%20house/","http://pbs.twimg.com/media/Dsai7EPWwAAUzgs.jpg","https://t.co/vCdcSyBjEB","https://twitter.com/cityofmelbourne/status/1064717500288520193/photo/1","photo","http://pbs.twimg.com/media/Dsai7EPWwAAUzgs.jpg","https://t.co/vCdcSyBjEB","https://twitter.com/cityofmelbourne/status/1064717500288520193/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064717500288520193","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064689325357449217",2018-11-20 01:18:10,"cityofmelbourne","@mccloulou Hi, We've requested signage and dog-waste bag dispensers be placed here with references 4040539 and 4040555 respectively 😊","Lexer - Customer Engagement Hub",122,"x1063711143439425539","x1903437956","mccloulou",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1903437956","mccloulou","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064689325357449217","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064386646756384768",2018-11-19 05:15:26,"cityofmelbourne","@__Braydenpope Hi, can you confirm which building it is? 101 Collins, or maybe 120 Little Collins? And if its just the little lights on top that are blinking, or all of the blue lights?","Lexer - Customer Engagement Hub",170,"x1064098097049960448","x227560734","__Braydenpope",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x227560734","__Braydenpope","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064386646756384768","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064365580403138560",2018-11-19 03:51:43,"cityofmelbourne","@WATAG10 Hi, We've forwarded this request to our Engineering Department and they will assess it for suitability. The reference number is #4039894. 😊","Lexer - Customer Engagement Hub",139,"x1062131869888712704","x1023542704553132032","WATAG10",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1023542704553132032","WATAG10","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064365580403138560","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064363910487293952",2018-11-19 03:45:05,"cityofmelbourne","The @otherfilmfest is Australia's leading international disability film festival showcasing compelling film screenings, music, talks and panels. Proudly supported by City of Melbourne: https://t.co/jm9gc2Lrvg","Hootsuite Inc.",208,,,,FALSE,FALSE,5,0,,,"otherfilmfestival.com","https://t.co/jm9gc2Lrvg","http://otherfilmfestival.com",,,,,,,,,"x176640643","otherfilmfest","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064363910487293952","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064344104312614912",2018-11-19 02:26:23,"cityofmelbourne","This new data set really gets to the point of Melbourne. 
Use this rich dataset to recreate Melbourne, for detailed analysis and accurate visualisations. You can download the data here
https://t.co/oRPZmUBTWH https://t.co/22Yy5C5Ist","Twitter Web Client",208,,,,TRUE,FALSE,48,15,,,"cityofmelbourne.maps.arcgis.com/apps/webappvie… twitter.com/knowledgemelb/…","https://t.co/oRPZmUBTWH https://t.co/22Yy5C5Ist","https://cityofmelbourne.maps.arcgis.com/apps/webappviewer3d/index.html?id=b3dc1147ceda46ffb8229117a2dac56d https://twitter.com/knowledgemelb/status/1064293570276864001",,,,,,,,,,,"en","x1064293570276864001","What is the essence of Melbourne, and how can we use it to make our city even better? Now you can visualise and understand our city in a whole new way. In an exciting first, @cityofmelbourne's 3D point cloud is now available as open data. Preview it here: https://t.co/0O3Nu7ie3q https://t.co/UvoMDa1Coh",2018-11-18 23:05:35,"Twitter Web Client",173,79,"x3897224354","knowledgemelb","Knowledge Melbourne",2065,1082,1163,"Melbourne, Victoria","Explore exciting opportunities, tackle urgent challenges & share skills to co-create our future city. Knowledge Week (May 2019), Melbourne Conversations & more.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064344104312614912","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
"x240421228","x1064319871637434368",2018-11-19 00:50:06,"cityofmelbourne","Do you live, work or play in Docklands? We’re planning a new park – and we want your ideas. Tell us what you’d like to see at Seafarers Rest park at https://t.co/G4TETCQkAD https://t.co/KiEjdTcXEf","Hootsuite Inc.",172,,,,FALSE,FALSE,17,6,,,"participate.melbourne.vic.gov.au/seafarers-rest","https://t.co/G4TETCQkAD","http://participate.melbourne.vic.gov.au/seafarers-rest","http://pbs.twimg.com/media/DsU5SDeXgAI1ASf.jpg","https://t.co/KiEjdTcXEf","https://twitter.com/cityofmelbourne/status/1064319871637434368/photo/1","photo","http://pbs.twimg.com/media/DsU5SDeXgAI1ASf.jpg","https://t.co/KiEjdTcXEf","https://twitter.com/cityofmelbourne/status/1064319871637434368/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064319871637434368","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg"
